,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.125875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.125875,20,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,21,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,22,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,23,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,24,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,25,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,26,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,27,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,28,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,29,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,30,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,31,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,32,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,33,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,34,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,35,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,36,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,37,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,38,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,39,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
clip     | alpha=0.125875,40,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,41,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,42,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,43,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,44,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,45,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,46,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,47,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,48,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,49,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,50,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,51,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,52,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,53,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,54,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,55,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,56,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,57,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,58,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,59,0.029180346966470212,0.007241553159707412,0.017112735009741906,0.029180346966470212,0.03762614735735911,0.0480920989842299,0.06091525175120711,0.07644277660072901,0.09501748066308127,0.11695975064630285,0.17198765413075756,0.24279769362246206,0.32886906969428636,0.4273772639024396,0.5331460141307354,0.6392335032517612,0.7381258931755488
clip     | alpha=0.125875,60,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,61,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,62,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,63,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,64,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,65,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,66,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,67,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,68,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,69,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,70,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,71,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,72,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,73,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,74,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,75,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,76,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,77,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,78,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,79,0.03341393595248256,0.0075936434842037,0.018814907229944687,0.03341393595248256,0.044041197547703,0.05756315853437501,0.07454473125164576,0.09556726975623317,0.1211903891028317,0.15190283723260567,0.22984786890194348,0.32967725287213495,0.4471329857145787,0.5731446338373228,0.6954741819209562,0.8020288158262396,0.884501405006581
clip     | alpha=0.125875,80,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,81,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,82,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,83,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,84,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,85,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,86,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,87,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,88,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,89,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,90,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
clip     | alpha=0.125875,91,0.03792900759094712,0.007822027525462807,0.02035279081040954,0.03792900759094712,0.05135718209486925,0.06899387419062304,0.09177490803089007,0.12063442359917972,0.15640023528931732,0.19966394949438934,0.30904242277121474,0.44399134317176797,0.5906288365608343,0.7294112129689843,0.8425323164253339,0.920960294225386,0.966542094916264
