legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.005126953125989746,70.0,190.0,360.0,410.0,435.0,445.0,445.0,440.0,430.0,380.0,290.0,215.0,160.0,120.0,95.0,80.0
max_sprt | alpha=0.03130413818359375,20.0,70.0,245.0,350.0,405.0,430.0,435.0,435.0,435.0,390.0,305.0,220.0,165.0,130.0,105.0,80.0
bravo    | p=0.7 | alpha=0.08258337402343749,40.0,55.0,70.0,80.0,95.0,110.0,130.0,160.0,195.0,265.0,300.0,280.0,210.0,140.0,100.0,75.0
bravo    | p=0.55 | alpha=0.09660742187499999,250.0,375.0,425.0,440.0,450.0,450.0,445.0,440.0,420.0,355.0,265.0,205.0,165.0,135.0,115.0,100.0
clip     | alpha=0.06935198974609375,60.0,160.0,325.0,395.0,420.0,435.0,440.0,440.0,430.0,385.0,295.0,215.0,160.0,120.0,95.0,80.0
bravo_without_replacement | p=0.7 | alpha=0.0818516845703125,40.0,55.0,70.0,80.0,95.0,110.0,135.0,160.0,195.0,270.0,305.0,280.0,210.0,140.0,100.0,75.0
bravo_without_replacement | p=0.55 | alpha=0.08294921875,270.0,395.0,440.0,445.0,450.0,450.0,445.0,440.0,420.0,355.0,270.0,210.0,170.0,135.0,120.0,105.0
truncated_bayesian | a=1 | b=1 | critical_value=0.08716733154296877,20.0,35.0,125.0,230.0,345.0,405.0,430.0,440.0,440.0,415.0,345.0,250.0,185.0,135.0,105.0,85.0
bayesian_with_replacement | a=1 | b=1 | critical_value=1e-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
