,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.08258337402343749,10,0.010680725667193672,0.0044694268773574075,0.0076343282369522964,0.010680725667193672,0.012559068143373663,0.014712484377515257,0.017172755224319568,0.01997419531158037,0.023153716420912424,0.026750873472359837,0.035369659369994165,0.04620019152775961,0.059653189510455465,0.07617670729307278,0.096249429410222,0.12037028688104433,0.14904356605274283
bravo    | p=0.7 | alpha=0.08258337402343749,15,0.011817856508574413,0.004337063597978476,0.008064277575084414,0.011817856508574413,0.014179891913208828,0.016917106883786004,0.020070418210649702,0.023681904704397495,0.02779420063368168,0.03244976114891521,0.04355424725412753,0.05729491187229327,0.07389835932230865,0.09347099784898588,0.1159451219516979,0.14102145969007585,0.1681130799013573
bravo    | p=0.7 | alpha=0.08258337402343749,20,0.0011867607480366368,0.00032031886151223903,0.0007211143093728031,0.0011867607480366368,0.0015040399130205222,0.0018912245782083266,0.0023598617906113806,0.0029224977064970722,0.003592550332560181,0.004384118060232532,0.006389926311851922,0.009054193757069267,0.01247627280117738,0.01671952091044233,0.021785257660276395,0.027583957094788163,0.033907692350617094
bravo    | p=0.7 | alpha=0.08258337402343749,25,0.0025794825834050484,0.0006012070063064423,0.0014866594789302743,0.0025794825834050484,0.0033472377486115667,0.004301564527968649,0.005475610207684658,0.006905188846677715,0.008628137397487577,0.010683399216558205,0.015944553112976042,0.022968169733215773,0.03194112976134483,0.04287784278934381,0.0555343128606865,0.06933327343158241,0.08332406918245366
bravo    | p=0.7 | alpha=0.08258337402343749,30,0.002631432960882499,0.000538921840930996,0.0014491196926967186,0.002631432960882499,0.0034826848311181025,0.00455569164475542,0.00589111451901929,0.00753211105901396,0.009523001269886661,0.011907469213074945,0.018014550128458543,0.02609227394682493,0.036181505296156005,0.04801276660152392,0.060914491727620736,0.07377988232930029,0.08513128700171804
bravo    | p=0.7 | alpha=0.08258337402343749,35,0.0023761348263857066,0.00042798271702623703,0.0012507856403512288,0.0023761348263857066,0.003206783943300538,0.004268877056048608,0.005606501307776426,0.007265739800907854,0.009292642810778205,0.011730559160051198,0.017979018725028086,0.026166405071760677,0.036153878493849545,0.0473876096096798,0.058840951213732895,0.06907297785925268,0.07643793007115134
bravo    | p=0.7 | alpha=0.08258337402343749,40,0.0020559294860351177,0.00032568424868343015,0.0010345054380757168,0.0020559294860351177,0.002829261610862116,0.0038327251841358003,0.005112169249825854,0.006714956508368659,0.008687274210885913,0.01107063898524184,0.01718724658421306,0.02513071823657826,0.03459153908682374,0.04477376049618363,0.054397373962698475,0.0618712338571198,0.06564332628172694
bravo    | p=0.7 | alpha=0.08258337402343749,45,0.001746724641136101,0.00024332092495779617,0.0008401209560426013,0.001746724641136101,0.002451107229071,0.00337903015577683,0.004577320273537816,0.006093960746518499,0.007974786729271365,0.010259210955803748,0.01613316118871755,0.023698188478016104,0.03249386535052532,0.04152940946365357,0.0493622994461886,0.05439036380458007,0.055315160336378844
bravo    | p=0.7 | alpha=0.08258337402343749,50,0.0014719813064129582,0.00018027298889037436,0.0006766772912619408,0.0014719813064129582,0.0021063257577436283,0.0029550233412760085,0.004065465964164339,0.005485997576128905,0.007262042226648217,0.009431094209077773,0.015022391000632974,0.02216784171653607,0.030277088591861616,0.03820704773281203,0.04442556251683927,0.04741644641716786,0.046218208565862166
bravo    | p=0.7 | alpha=0.08258337402343749,55,0.001236312194004493,0.00013308396328542795,0.0005431677109079797,0.001236312194004493,0.001804062460105477,0.0025757603685941325,0.0035991178414994016,0.004922746119595391,0.006591763924509155,0.008642091506261558,0.013943528162143379,0.020670143513917414,0.02812085597759916,0.03503598494379609,0.03984977486619777,0.04119585239439534,0.03848132377431408
bravo    | p=0.7 | alpha=0.08258337402343749,60,0.001037471384141338,9.813713493445526e-05,0.0004355828051948622,0.001037471384141338,0.0015438875350657555,0.002243376307351926,0.0031838028073483404,0.004414017267125892,0.00597899068192795,0.007913448511620895,0.01293315738840076,0.01926027820234751,0.02609966537005201,0.032104206321473434,0.035716707208121416,0.035759918716606734,0.032008117196872125
