,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,9,0.0019496110449745416,0.0007550170163493905,0.0013499692994653444,0.0019496110449745416,0.002330130237872531,0.002775288887776049,0.003294498471900343,0.003898321481216312,0.004598586421812695,0.00540851183117048,0.0074179797445466196,0.010065605452790312,0.013522154793657214,0.017996161544280555,0.023740647894450975,0.0310607696310443,0.040322478372681124
bravo    | p=0.7 | alpha=0.058559570312499996,11,0.0043868434030197466,0.001681715855190714,0.0030326082945172,0.0043868434030197466,0.005241049592418687,0.006234935581844527,0.007386680731003407,0.008716103267468536,0.0102447004912431,0.011995671057198861,0.016266009857911334,0.021746055356920185,0.028678804840110334,0.03732605352717738,0.04795947232330839,0.060846947397459765,0.07623289641233454
bravo    | p=0.7 | alpha=0.058559570312499996,14,0.00328881489417848,0.0011231043829326164,0.0021789288624027786,0.00328881489417848,0.004006351061536186,0.0048538962077334154,0.005849585799371549,0.007013080966333226,0.008365513663699625,0.009929387402554038,0.013787363964114866,0.018787178361203097,0.02513438606562901,0.033024375146860255,0.04262057752186226,0.05402578549152663,0.0672463778528885
bravo    | p=0.7 | alpha=0.058559570312499996,16,0.0049791482112423804,0.0016831423919304858,0.0032934027763063525,0.0049791482112423804,0.00606316421440285,0.007337145460978218,0.00882466943199068,0.010550356942809813,0.012539528580488058,0.014817769264350437,0.020341808168048627,0.027309493765409407,0.03586680772752696,0.04608642666429596,0.05792998100899253,0.07120734956022781,0.0855371820651649
bravo    | p=0.7 | alpha=0.058559570312499996,19,0.003121980038366957,0.0009400587663315032,0.0019790274022146847,0.003121980038366957,0.0038763339170724293,0.004777270560248666,0.0058448213307834744,0.007099915804245255,0.008563995169750946,0.010258518293742464,0.014421053999977613,0.01973350766825,0.026291225411828687,0.034104105921733484,0.04305846048724801,0.05288044750347765,0.06310820835995655
bravo    | p=0.7 | alpha=0.058559570312499996,22,0.0021927057430610962,0.0005880969171026263,0.0013320739762915869,0.0021927057430610962,0.0027760080733830726,0.0034842764135915743,0.004336369535325481,0.005352091542292424,0.006551757116753846,0.007955625808649568,0.011452369802768588,0.015973064896457997,0.021588580242049706,0.028270706422843777,0.03585176490170488,0.043990838054914966,0.05215701209383649
bravo    | p=0.7 | alpha=0.058559570312499996,24,0.0031790465016032702,0.0008439917338178144,0.0019280885815545236,0.0031790465016032702,0.004023218002043732,0.00504374464609466,0.006264761214013745,0.0077105885444481055,0.009404865680116531,0.011369494963539579,0.016181164646390737,0.022235399691647117,0.02950192742300494,0.03778095267971195,0.04666453149913098,0.05552277222737492,0.06352942230393442
bravo    | p=0.7 | alpha=0.058559570312499996,27,0.0019458077941934583,0.0004601122167762784,0.0011309640330351338,0.0019458077941934583,0.002510899253403731,0.003205864132634491,0.00405062129411288,0.0050655020276586344,0.0062704816801153335,0.007684221271830495,0.011199031233313908,0.015685687543750913,0.021112496870190893,0.02729474732157494,0.03386212524417085,0.04025421308927785,0.04575844632957106
bravo    | p=0.7 | alpha=0.058559570312499996,29,0.002713678434284773,0.0006351676127154289,0.0015746616331865438,0.002713678434284773,0.0035004577164303116,0.004464048727640564,0.0056291607057686825,0.007019893613139795,0.008658444007568556,0.010563570978856674,0.01522082715769799,0.02100400952848227,0.027752726685843013,0.03508746627951082,0.04239584077871163,0.048870618061962745,0.053611102087479566
bravo    | p=0.7 | alpha=0.058559570312499996,32,0.001625718172403069,0.00033890390033831464,0.0009040351557032825,0.001625718172403069,0.002138295544969817,0.002777225884619376,0.003562491530942826,0.004513995551243612,0.00565048975698406,0.006988265960291735,0.010311272352725014,0.014503288462864148,0.019440249248613692,0.02481220555349551,0.030113193881230578,0.03468104059956962,0.037796502155570275
bravo    | p=0.7 | alpha=0.058559570312499996,34,0.0022450608609856783,0.0004632537325952418,0.001246367393729004,0.0022450608609856783,0.00295181056893867,0.003829312763372946,0.004902325149132018,0.0061943494605061255,0.007725946225950431,0.00951276751925217,0.013877011226916532,0.019230456435815717,0.025304055903869273,0.03158329822114504,0.03733197995075654,0.04169065157508823,0.043846892762312364
bravo    | p=0.7 | alpha=0.058559570312499996,37,0.0013368014010012364,0.00024566193092359076,0.0007111946594504865,0.0013368014010012364,0.0017922006548333725,0.002367889627864437,0.003083709533176744,0.003959041152479557,0.005011456215405172,0.006255090873647405,0.009344183501394949,0.013198592527946114,0.017618192985975376,0.022199649809587274,0.026356573475528413,0.029407299771558645,0.030725877406696096
